"timestamp","data"
"1637929386261","{""temperature"":{""N"":""108.75""}}"
"1637930650751","{""temperature"":{""N"":""123.75""}}"
"1637932200157","{""temperature"":{""N"":""105.25""}}"
"1637928993918","{""temperature"":{""N"":""85.75""}}"
"1637929442300","{""temperature"":{""N"":""107.75""}}"
"1637930638699","{""temperature"":{""N"":""118.5""}}"
"1637929085997","{""temperature"":{""N"":""98.25""}}"
"1637931879812","{""temperature"":{""N"":""103.25""}}"
"1637932079996","{""temperature"":{""N"":""105.75""}}"
"1637929025941","{""temperature"":{""N"":""93""}}"
"1637932488349","{""temperature"":{""N"":""104""}}"
"1637931695641","{""temperature"":{""N"":""101""}}"
"1637931019039","{""temperature"":{""N"":""126.25""}}"
"1637930666737","{""temperature"":{""N"":""124""}}"
"1637930122903","{""temperature"":{""N"":""110.75""}}"
"1637931463441","{""temperature"":{""N"":""128.25""}}"
"1637931363339","{""temperature"":{""N"":""127.75""}}"
"1637929822619","{""temperature"":{""N"":""109""}}"
"1637932003903","{""temperature"":{""N"":""103.75""}}"
"1637932132047","{""temperature"":{""N"":""106.75""}}"
"1637929526380","{""temperature"":{""N"":""108.25""}}"
"1637931759718","{""temperature"":{""N"":""106""}}"
"1637932524378","{""temperature"":{""N"":""106""}}"
"1637929482336","{""temperature"":{""N"":""105.25""}}"
"1637929041960","{""temperature"":{""N"":""93.75""}}"
"1637931563517","{""temperature"":{""N"":""125""}}"
"1637929918719","{""temperature"":{""N"":""113.25""}}"
"1637928953898","{""temperature"":{""N"":""75.75""}}"
"1637929802620","{""temperature"":{""N"":""108.75""}}"
"1637932292282","{""temperature"":{""N"":""104""}}"
"1637931711662","{""temperature"":{""N"":""96.5""}}"
"1637929690520","{""temperature"":{""N"":""106.75""}}"
"1637928977907","{""temperature"":{""N"":""81.75""}}"
"1637928961905","{""temperature"":{""N"":""78""}}"
"1637930902917","{""temperature"":{""N"":""126""}}"
"1637930854868","{""temperature"":{""N"":""125.75""}}"
"1637930722758","{""temperature"":{""N"":""123.25""}}"
"1637931631611","{""temperature"":{""N"":""127.5""}}"
"1637930654757","{""temperature"":{""N"":""125""}}"
"1637931399378","{""temperature"":{""N"":""126.75""}}"
"1637929594438","{""temperature"":{""N"":""106.25""}}"
"1637931035064","{""temperature"":{""N"":""126""}}"
"1637931259246","{""temperature"":{""N"":""129.5""}}"
"1637929858674","{""temperature"":{""N"":""105.5""}}"
"1637928945879","{""temperature"":{""N"":""73.5""}}"
"1637931203218","{""temperature"":{""N"":""128.75""}}"
"1637929986751","{""temperature"":{""N"":""110.75""}}"
"1637929610438","{""temperature"":{""N"":""105.25""}}"
"1637931831787","{""temperature"":{""N"":""108.25""}}"
"1637930766826","{""temperature"":{""N"":""123.75""}}"
"1637929518377","{""temperature"":{""N"":""108.25""}}"
"1637931663633","{""temperature"":{""N"":""115.5""}}"
"1637930999019","{""temperature"":{""N"":""125.25""}}"
"1637932075997","{""temperature"":{""N"":""107.5""}}"
"1637930778819","{""temperature"":{""N"":""123.5""}}"
"1637930714778","{""temperature"":{""N"":""125.75""}}"
"1637929498373","{""temperature"":{""N"":""107""}}"
"1637930247036","{""temperature"":{""N"":""102.75""}}"
"1637929021957","{""temperature"":{""N"":""92.25""}}"
"1637931139151","{""temperature"":{""N"":""129.25""}}"
"1637931923838","{""temperature"":{""N"":""99""}}"
"1637930926937","{""temperature"":{""N"":""127""}}"
"1637930630677","{""temperature"":{""N"":""117""}}"
"1637930130889","{""temperature"":{""N"":""111.75""}}"
"1637929009936","{""temperature"":{""N"":""90.5""}}"
"1637932380248","{""temperature"":{""N"":""104""}}"
"1637931803761","{""temperature"":{""N"":""117.75""}}"
"1637930995017","{""temperature"":{""N"":""124.75""}}"
"1637931771747","{""temperature"":{""N"":""110.75""}}"
"1637931343337","{""temperature"":{""N"":""127.25""}}"
"1637932224743","{""temperature"":{""N"":""103.5""}}"
"1637928885824","{""temperature"":{""N"":""50.25""}}"
"1637931871798","{""temperature"":{""N"":""101""}}"
"1637929862659","{""temperature"":{""N"":""106.25""}}"
"1637928925859","{""temperature"":{""N"":""68""}}"
"1637931395359","{""temperature"":{""N"":""129""}}"
"1637929558418","{""temperature"":{""N"":""109.5""}}"
"1637931471458","{""temperature"":{""N"":""129.75""}}"
"1637929570434","{""temperature"":{""N"":""106.75""}}"
"1637930166939","{""temperature"":{""N"":""115.5""}}"
"1637929238138","{""temperature"":{""N"":""106.25""}}"
"1637929738557","{""temperature"":{""N"":""109""}}"
"1637930090859","{""temperature"":{""N"":""113.5""}}"
"1637929826637","{""temperature"":{""N"":""108.75""}}"
"1637931903839","{""temperature"":{""N"":""102""}}"
"1637929298180","{""temperature"":{""N"":""111.25""}}"
"1637930038797","{""temperature"":{""N"":""110.75""}}"
"1637929642478","{""temperature"":{""N"":""108.5""}}"
"1637930754800","{""temperature"":{""N"":""123""}}"
"1637929622460","{""temperature"":{""N"":""104.25""}}"
"1637931023036","{""temperature"":{""N"":""126.25""}}"
"1637930082861","{""temperature"":{""N"":""112.25""}}"
"1637929634460","{""temperature"":{""N"":""105.5""}}"
"1637932360229","{""temperature"":{""N"":""108.5""}}"
"1637931587558","{""temperature"":{""N"":""129.75""}}"
"1637932528388","{""temperature"":{""N"":""104.75""}}"
"1637931951878","{""temperature"":{""N"":""107""}}"
"1637931223217","{""temperature"":{""N"":""131.25""}}"
"1637931007017","{""temperature"":{""N"":""124""}}"
"1637929494359","{""temperature"":{""N"":""105.5""}}"
"1637929142061","{""temperature"":{""N"":""103.5""}}"
"1637929214108","{""temperature"":{""N"":""110.25""}}"
"1637931239211","{""temperature"":{""N"":""130.25""}}"
"1637930770805","{""temperature"":{""N"":""123""}}"
"1637932476329","{""temperature"":{""N"":""101.5""}}"
"1637931527501","{""temperature"":{""N"":""125.25""}}"
"1637931359337","{""temperature"":{""N"":""127.75""}}"
"1637930834958","{""temperature"":{""N"":""124.5""}}"
"1637930010858","{""temperature"":{""N"":""110""}}"
"1637932019913","{""temperature"":{""N"":""103""}}"
"1637929366238","{""temperature"":{""N"":""109""}}"
"1637931647599","{""temperature"":{""N"":""125.5""}}"
"1637929310180","{""temperature"":{""N"":""111.75""}}"
"1637930114880","{""temperature"":{""N"":""113""}}"
"1637929710536","{""temperature"":{""N"":""106.5""}}"
"1637931251255","{""temperature"":{""N"":""129""}}"
"1637931295299","{""temperature"":{""N"":""126.25""}}"
"1637930758821","{""temperature"":{""N"":""124.5""}}"
"1637931971878","{""temperature"":{""N"":""107.5""}}"
"1637931283279","{""temperature"":{""N"":""127.25""}}"
"1637930782820","{""temperature"":{""N"":""123""}}"
"1637929954739","{""temperature"":{""N"":""109.75""}}"
"1637930050821","{""temperature"":{""N"":""110""}}"
"1637932440327","{""temperature"":{""N"":""98.25""}}"
"1637929754554","{""temperature"":{""N"":""110""}}"
"1637930042817","{""temperature"":{""N"":""109.75""}}"
"1637931579544","{""temperature"":{""N"":""129""}}"
"1637929402258","{""temperature"":{""N"":""111""}}"
"1637929394287","{""temperature"":{""N"":""110.25""}}"
"1637929902697","{""temperature"":{""N"":""112""}}"
"1637932404267","{""temperature"":{""N"":""108.25""}}"
"1637931339357","{""temperature"":{""N"":""128.25""}}"
"1637932236107","{""temperature"":{""N"":""104.75""}}"
"1637932444324","{""temperature"":{""N"":""99""}}"
"1637930862899","{""temperature"":{""N"":""124""}}"
"1637932388248","{""temperature"":{""N"":""106""}}"
"1637930898942","{""temperature"":{""N"":""125""}}"
"1637928981920","{""temperature"":{""N"":""82""}}"
"1637929682518","{""temperature"":{""N"":""107""}}"
"1637932352216","{""temperature"":{""N"":""106.5""}}"
"1637929790597","{""temperature"":{""N"":""108""}}"
"1637929001916","{""temperature"":{""N"":""88""}}"
"1637931523482","{""temperature"":{""N"":""124.25""}}"
"1637932015916","{""temperature"":{""N"":""103.5""}}"
"1637931507477","{""temperature"":{""N"":""124.25""}}"
"1637930002779","{""temperature"":{""N"":""109.5""}}"
"1637929158058","{""temperature"":{""N"":""106""}}"
"1637931187179","{""temperature"":{""N"":""126.75""}}"
"1637929330218","{""temperature"":{""N"":""115""}}"
"1637931891839","{""temperature"":{""N"":""102.5""}}"
"1637931863800","{""temperature"":{""N"":""101.5""}}"
"1637929510379","{""temperature"":{""N"":""107.5""}}"
"1637930814856","{""temperature"":{""N"":""124""}}"
"1637929182077","{""temperature"":{""N"":""110.75""}}"
"1637928849815","{""temperature"":{""N"":""24.75""}}"
"1637929838638","{""temperature"":{""N"":""107.75""}}"
"1637929698535","{""temperature"":{""N"":""107.5""}}"
"1637931143129","{""temperature"":{""N"":""128.25""}}"
"1637929910698","{""temperature"":{""N"":""112.75""}}"
"1637931163187","{""temperature"":{""N"":""125.25""}}"
"1637929294178","{""temperature"":{""N"":""111.75""}}"
"1637931443419","{""temperature"":{""N"":""125.25""}}"
"1637931135134","{""temperature"":{""N"":""129""}}"
"1637929846668","{""temperature"":{""N"":""108.5""}}"
"1637932071996","{""temperature"":{""N"":""107.25""}}"
"1637929037958","{""temperature"":{""N"":""94.5""}}"
"1637930134928","{""temperature"":{""N"":""110.75""}}"
"1637931551517","{""temperature"":{""N"":""122.5""}}"
"1637929522382","{""temperature"":{""N"":""108""}}"
"1637930014817","{""temperature"":{""N"":""110.5""}}"
"1637929226151","{""temperature"":{""N"":""107.25""}}"
"1637932428288","{""temperature"":{""N"":""102.75""}}"
